Time,E_cadherin,Foxo3a,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_mTOR,vimentin
110,0.9796769102715531,0.6263979203329793,0.06879085188837404,0.1533239234076615,0.1,0.0315470776041606,9.647731247620827,0.007928746117255773,0.3207216747802732,0.0007164425292114266,9.894900802054035,0.1050991979459988,0.001442697420991173,8.671729625676301,3.922623532125194,0.2942161534082097,0.5382778028430103,0.4602794997359548,1.998284724714535,1.2,0.1340573436672681,0.4491128706972995,0.1340573436672681,0.1340573436672681,0.01859178187360179,0.5488924003159619
120,0.8234454487972925,0.5715976792747883,0.07607070971640477,0.1689393623813566,0.1,0.0265996913181392,9.651397159270621,0.00793310214918447,0.3220031494170438,0.000711293264976904,9.894834289870532,0.1051657101295021,0.001313107129745236,10.29209782860227,3.826484653526153,0.3425896758607421,0.4917887720700355,0.5068981208001779,2.40623087911846,1.2,0.151362079041321,0.5505882707285075,0.1513620790413221,0.151362079041321,0.02102306927320203,0.6755591374960407
130,0.7133490363449537,0.5337640058271316,0.08192090885754982,0.1815242657041983,0.1,0.02298088123086677,9.65624368196603,0.00793589054495177,0.3207754368099844,0.0007031809960781509,9.8947926509083,0.1052073490917336,0.001195385745024135,11.92172802947357,3.743196545401507,0.3896145261626481,0.4542896893730939,0.5445149248818507,2.81633491544312,1.2,0.1650993217541504,0.6528362587558009,0.1650993217541514,0.1650993217541504,0.02295174418589697,0.8032693418432927
140,0.6310279483489816,0.5074501929153138,0.08673794610583983,0.191912328449095,0.1,0.02022335210798043,9.661723383441018,0.007937800083151604,0.3180532644577049,0.0006935755456973692,9.8947647411263,0.1052352588737347,0.001091992265425072,13.55583126060111,3.669233391706419,0.4353336720359336,0.4233139037483343,0.5755941039862096,3.227397717333337,1.2,0.1762625808885342,0.7554768230709238,0.1762625808885343,0.1762625808885342,0.02451779393451799,0.9315192067310391
150,0.5666650019332135,0.4885404281879318,0.09078414550864475,0.2006551644372489,0.1,0.01805782227468063,9.667454320774146,0.007939188417734092,0.3144878569583122,0.0006833406668888466,9.894744805300839,0.1052551946991973,0.001002391668766945,15.19116467180251,3.602273998572317,0.4797837197261534,0.3972289159266781,0.6017686924045237,3.638621882143442,1.2,0.1855361283920639,0.8582593655963989,0.185536128392064,0.1855361283920639,0.02581786043036371,1.059978543523065
160,0.5147504470421819,0.4743791621205398,0.09423680295650984,0.2081271515859243,0.1,0.01631330759631497,9.673199485855863,0.007940251023252047,0.3104872065544825,0.0006729722276077585,9.894729777618881,0.1052702223811542,0.0009250060911894865,16.8254557806343,3.540765673385351,0.5229994719103725,0.37492532408048,0.624149669828302,4.049458539695239,1.2,0.1933799263399003,0.9610149946434374,0.1933799263399002,0.1933799263399003,0.02691688983970007,1.188425794051265
170,0.4718993156169046,0.4633456342801564,0.09722088529385892,0.2145932901781753,0.1,0.01487907669541089,9.678818981426089,0.007941098125194619,0.3063019418851994,0.0006627467474859143,9.894717936654736,0.1052820633452981,0.0008580578568500748,18.45705050152745,3.483636421016457,0.5650157611334962,0.3556168707853017,0.6435250713578259,4.459512090573713,1.2,0.2001116515099731,1.063624959828735,0.2001116515099731,0.2001116515099731,0.02785968812283996,1.316706034254043
180,0.4358926506844173,0.4544629135949577,0.09982730242418342,0.220247097373313,0.1,0.01368010233328321,9.684237865263883,0.007941794820372257,0.3020820324093024,0.0006528098316025481,9.89470828471261,0.1052917152874249,0.0007998909434483277,20.08470821549714,3.430125873879376,0.6058680308283464,0.3387287469511344,0.6604713621053978,4.868488050738157,1.2,0.2059576085083537,1.166002757197,0.2059576085083537,0.2059576085083537,0.02867813635352187,1.444707020056136
190,0.4051944424658608,0.4471261862797715,0.1021243394579322,0.2252343655150725,0.1,0.01266306437707203,9.689423056854082,0.00794238240854659,0.2979138787756978,0.0006432299510744877,9.894700200852414,0.1052997991476219,0.000749074130483505,21.70747183582429,3.379677872570475,0.6455925418430727,0.3238275231430455,0.675423402726452,5.276160306538782,1.2,0.2110846382284758,1.268083166177856,0.2110846382284758,0.2110846382284758,0.02939571330851069,1.572344516056104
200,0.3787006200924961,0.4409440158729919,0.104164534117096,0.229667525198569,0.1,0.01179094220785917,9.694363300716628,0.00794288680302294,0.2938457570821864,0.0006340321964776797,9.894693294439486,0.1053067055605476,0.0007044093257800581,23.32458957257402,3.331873031026331,0.6842258987100767,0.31057871902173,0.6887168716524709,5.682351607059376,1.2,0.2156193882996799,1.369815642979188,0.2156193882996801,0.2156193882996799,0.03003022754422478,1.699553462714398
210,0.355599259554173,0.4356528847514627,0.1059889369227266,0.233634591808073,0.1,0.01103398701619632,9.699064260212939,0.007943326730983212,0.2899017527775055,0.0006252165761735755,9.894687297457592,0.1053127025424433,0.0006649115553950973,24.93545978927014,3.286388731581103,0.7218046529684,0.2987203539105062,0.7006147345340797,6.08692080016454,1.2,0.2196597123645113,1.471160375336412,0.2196597123645114,0.2196597123645113,0.0305954296525103,1.826282749911982
220,0.3352748531716604,0.4310664709828961,0.1076302840059696,0.2372058516287474,0.1,0.01037149329785608,9.703536697356759,0.007943714853644097,0.2860918093515831,0.0006167699094576831,9.894682022918786,0.1053179770812509,0.0006297730955078212,26.53959703141198,3.242969445958326,0.7583650991231927,0.2880431243573275,0.7113271025471456,6.489753751641883,1.2,0.223282930561021,1.572085391460924,0.223282930561021,0.223282930561021,0.03110217881872105,1.952491412326256
230,0.3172537936377331,0.4270489109087682,0.1091149352112521,0.2404379855920588,0.1,0.009786291512432779,9.707795527650397,0.007944060529932795,0.2824181808431821,0.0006086733204794955,9.894677339635832,0.1053226603642052,0.0005983333962961614,28.1366040149695,3.201408569600219,0.7939427458029625,0.2783781695847839,0.721023497018901,6.890757513843793,1.2,0.2265508651765206,1.672564786724134,0.2265508651765206,0.2265508651765206,0.03155915400689933,2.07814630341547
240,0.3011650010352712,0.4234982456959708,0.1104643861237423,0.2433772737746686,0.1,0.009266536594320536,9.711855401605126,0.007944370704309438,0.2788780618064337,0.0006009051266527598,9.894673145651577,0.1053268543484607,0.0005700512727307949,29.72615543698773,3.161536235919684,0.828572357654325,0.2695875605272365,0.7298423882000137,7.289855627222908,1.2,0.2295135845856202,1.772577368717244,0.2295135845856202,0.2295135845856202,0.0319733811827169,2.203220338752152
250,0.286713385729508,0.4203361260312065,0.1116963546258339,0.2460619025870451,0.1,0.008801141573109614,9.715732584541373,0.007944650814792023,0.2754662738911997,0.0005934432217952277,9.894669364860356,0.1053306351396858,0.0005444814200770275,31.30798048806191,3.123210165395265,0.8622875743055678,0.2615574568374,0.7378980617425041,7.686984923852536,1.2,0.2322121065201498,1.872105668401654,0.2322121065201498,0.2322121065201498,0.03235061411697229,2.32769121351711
260,0.2736612435514322,0.4175011593280755,0.1128255719982184,0.2485236542001198,0.1,0.008383168255699144,9.719439944002842,0.007944904982654849,0.2721768877472878,0.0005862671321412136,9.894665937935377,0.1053340620646563,0.0005212559204341376,32.88185617407652,3.086309000805602,0.8951209232884426,0.2541930789971011,0.7452856650824459,8.08209301347938,1.2,0.2346803674469596,1.971135243341281,0.2346803674469596,0.2346803674469596,0.0326956118356096,2.451540494938143
270,0.2618149499202735,0.4149444770304143,0.1138643961527118,0.2507892138452121,0.1,0.008004764338187717,9.722992358901491,0.007945137035231233,0.2690028767661343,0.000579356774691869,9.894662814424088,0.1053371855759433,0.000500068770441913,34.44759440181453,3.050728743127619,0.9271038507390352,0.2474148274303528,0.7520851037991864,8.475136225202109,1.2,0.2369466931086382,2.069654072564466,0.2369466931086382,0.2369466931086382,0.03301234532375707,2.57475285204145
280,0.2510157383830801,0.4126270194982323,0.1148232074956093,0.2528810345016022,0.1,0.007660948556004407,9.726401224821027,0.007945349658669845,0.2659378266287762,0.0005726944818060725,9.894659956093021,0.1053400439070116,0.0004806663732092605,36.00504110931646,3.016378654791623,0.958266512873539,0.2411556887983827,0.7583636448283896,8.866078624954453,1.2,0.2390347300892085,2.167652270021334,0.2390347300892085,0.2390347300892085,0.0333041283645864,2.697315676716748
290,0.2411312800421923,0.4105162298793968,0.1157109599212551,0.2548184508853235,0.1,0.007347196422466829,9.729677365833792,0.007945545236940405,0.2629754377495455,0.0005662638636203884,9.894657329596452,0.1053426704035805,0.0004628317762509047,37.55406581668218,2.983178471101365,0.9886378309723284,0.2353580037107317,0.7641791645130119,9.254889797278853,1.2,0.240964865817982,2.265121459884691,0.240964865817982,0.240964865817982,0.0335738178424246,2.819218288196655
300,0.2320482778467174,0.4085850951469751,0.1165353135637655,0.2566180412667168,0.1,0.007059885047954957,9.732830138854959,0.00794572562447176,0.2601099761028455,0.0005600502551677962,9.894654908666025,0.1053450913340065,0.0004463805899127698,39.0945595045205,2.951056598210824,1.018245643116502,0.2299722677090176,0.7695813517010929,9.641544419464005,1.2,0.242754531761626,2.362054643310015,0.242754531761626,0.242754531761626,0.03382385641257804,2.940451756983097
310,0.2236750618725444,0.4068113330830782,0.1173028271086202,0.2582940021951815,0.1,0.006795482686451062,9.735868847195071,0.007945892716301438,0.2573356701242261,0.0005540399975302856,9.894652669181868,0.1053473308181629,0.0004311570545742654,40.62643201016094,2.919949872200585,1.047116538022647,0.2249561203703047,0.774612722575174,10.02602168408793,1.2,0.2444185595820454,2.458446069193037,0.2444185595820454,0.2444185595820454,0.03405632159645595,3.061008742717898
