Time,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,T315,p_473S_Akt,p_mTOR
3300,0.6320157356902587,0.3023308886679474,0.1,0.0008922862429256016,9.906318979049857,0.007949947225745557,0.09278873470210569,0.0001997017372070401,9.894598878964491,0.1054011210354725,6.161688717038074e-05,314.606771452621,1.057466623965821,2.942551607775755,0.0930066684129956,0.9069317147017504,0,1.32121422589604,0.1841330862800651
3310,0.6320296468215326,0.3023375145608724,0.1,0.0008915292604286701,9.906377625279781,0.007949947783033103,0.09273084545472966,0.0001995774269295643,9.894598871636216,0.105401128363747,6.156487547535654e-05,314.8757389254076,1.056811948421206,2.943244424882974,0.09298679641673034,0.9069516387096777,0,1.321243432562435,0.1841371578817381
3320,0.6320434397130288,0.302344084180367,0.1,0.0008907787508289017,9.906435795704599,0.007949948335595244,0.09267342553956177,0.0001994541236817052,9.894598864370058,0.1054011356299051,6.151330717602778e-05,315.1428559378504,1.056162567796814,2.943931645493711,0.09296709318342847,0.906971393511247,0,1.321272390789047,0.184141194847481
3330,0.6320571157165789,0.3023505981693291,0.1,0.0008900346410130157,9.906493495239044,0.007949948883483923,0.09261647011498284,0.000199331817032384,9.894598857165327,0.1054011428346359,6.146217720429756e-05,315.4081361563744,1.055518426917493,2.944613327707208,0.09294755678511056,0.9069909810395057,0,1.321301103418751,0.1841451975736531
3340,0.6320706761840139,0.3023570571706569,0.1,0.0008892968578677309,9.906550728797846,0.007949949426751084,0.09255997433937363,0.0001992104965505222,9.894598850021334,0.1054011499786286,6.141148049206894e-05,315.6715932474046,1.054879470608088,2.945289529622708,0.09292818529379723,0.9070104032275016,0,1.321329573294425,0.1841491664566136
3350,0.6320841202474482,0.3023634607644187,0.1,0.0008885654101228134,9.906607495406302,0.007949949965414701,0.09250393917870975,0.0001990901655900085,9.894598842937985,0.1054011570619778,6.136121982361043e-05,315.9332283650054,1.054245727198309,2.945960223202403,0.09290897997101075,0.9070296588109272,0,1.32135779861351,0.18415310124525
3360,0.6320974485908837,0.3023698092737473,0.1,0.0008878402492884696,9.906663798207232,0.007949950499516498,0.09244836153865831,0.0001989708178671413,9.894598835914769,0.105401164085194,6.13113924933058e-05,316.1930514111046,1.05361716663647,2.946625440630144,0.0928899398483725,0.9070487487608666,0,1.321385780821246,0.1841570021411216
3370,0.632110663972559,0.302376104014947,0.1,0.0008871212503958672,9.906719645846902,0.007949951029129942,0.09239323289792249,0.0001988524342167206,9.89459882895062,0.1054011710493428,6.126198845781893e-05,316.4510839799275,1.052993680838942,2.947285294581392,0.09287106097704277,0.9070676770362034,0,1.321413525703847,0.1841608699508243
3380,0.6321237676014007,0.3023823455624908,0.1,0.0008864083456007711,9.906775042860884,0.007949951554304786,0.0923385487887754,0.0001987350050951423,9.894598822044887,0.1054011779550751,6.121300315458725e-05,316.7073389323549,1.052375220006607,2.947939837609896,0.0928523416343819,0.90708644536414,0,1.321441035805114,0.1841647050290329
3390,0.6321367606863347,0.3023885344908521,0.1,0.0008857014670589462,9.906829993784751,0.007949952075090787,0.09228430474349013,0.0001986185209588025,9.894598815196922,0.1054011848030419,6.116443202104826e-05,316.9618291292675,1.051761734340346,2.948589122269406,0.09283378009775024,0.9071050554718783,0,1.321468313668852,0.1841685077304227
3400,0.6321496444362874,0.3023946713745039,0.1,0.0008850005469261578,9.906884503154071,0.007949952591537704,0.09223049629433974,0.000198502972264097,9.894598808406069,0.105401191593894,6.111627049463943e-05,317.2145674315459,1.051153174041038,2.949233201113668,0.09281537464450816,0.9071235090866206,0,1.321495361838864,0.1841722784096686
