Time,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,p_473S_Akt,p_mTOR
110,0.1371143233371684,0.2,0.03996037796732611,9.637163459819446,0.01601209865480309,0.3228761622144222,0.001456395978922241,9.790025022759382,0.2099749772406114,0.003153419974368186,7.192015187298685,4.014387975107816,0.2479882051967703,0.5867087384977476,0.4101378415278606,0.2638035242521318,0.03655172714808575
120,0.1546145902141084,0.2,0.03315212971663621,9.641502101030564,0.01602533937359306,0.325345769253804,0.001449913935542557,9.789827630617907,0.2101723693820788,0.002890571757476198,8.675351320578217,3.913904569937132,0.2938862873344106,0.5345865404599224,0.4625228877825778,0.3048452136581095,0.04231329160355057
130,0.1688288763015945,0.2,0.02826646701576417,9.646877598416234,0.01603377113621241,0.3248559345690085,0.001435701125787612,9.78970429953201,0.2102957004679699,0.002639166485132243,10.18218636424194,3.827013239492576,0.3389214973086676,0.4922263724955316,0.5051344610193129,0.3379984849650563,0.0469659996603196
140,0.1805882242100407,0.2,0.02460589334022063,9.652816244922974,0.01603945512915142,0.3225778617375772,0.001417410370964301,9.789622626926871,0.2103773730731139,0.00241178999934355,11.70529016218352,3.750124220890241,0.3830412114683291,0.4571607044667702,0.5404275055338633,0.3651672524491758,0.05077667481437066
150,0.1904845317884119,0.2,0.02176893170312726,9.658959606884913,0.01604350497244663,0.3192714614120667,0.001397235607741962,9.789565416230802,0.2104345837691801,0.00221140732300525,13.23943232232024,3.680756398011056,0.4262097500763974,0.4276348451064464,0.570153747570523,0.387819968304325,0.05395212354517925
160,0.1989343539747299,0.2,0.01951038337134015,9.665072969108083,0.01604653743029815,0.315416647519775,0.001376454107168008,9.789523195990119,0.2104768040098628,0.00203674115835926,14.78079002332401,3.617214498496652,0.4684059627744473,0.402413562896575,0.5955496959450395,0.4070089635823949,0.05664071120565718
170,0.2062357142924364,0.2,0.01767379727955851,9.671018186041286,0.0160489031278349,0.3113080166786872,0.001355780021331256,9.78949065111691,0.2105093488830725,0.001884933447435999,16.32650872635517,3.55832761631539,0.5096208133324086,0.3806122263465725,0.6175028402059654,0.4234810279623642,0.05894768111854014
180,0.2126089741458443,0.2,0.01615135488521387,9.676726336711388,0.01605081526171002,0.3071223084032706,0.001335595398335294,9.789464606582992,0.2105353934169923,0.001752807089292331,17.87438881206078,3.503263638499293,0.5498546699865405,0.3615762122864084,0.6366709806242744,0.4377800431452218,0.06094961532588159
190,0.2182207759989203,0.2,0.01487150340318857,9.682165599383978,0.01605240164397449,0.3029628972125816,0.00131608751728088,9.789443152351534,0.210556847648448,0.001637373548896168,19.4227041638722,3.451415637084574,0.5891153818591097,0.3448100036725824,0.6535526227784936,0.4503115817731858,0.06270357558153292
200,0.2231994884705375,0.2,0.01378045321659041,9.68733212228523,0.01605374679084693,0.2988874244979591,0.001297331779882786,9.789425073157954,0.2105749268420284,0.001536018897422104,20.97007328418921,3.402330973510692,0.6274160024603106,0.3299317322483817,0.6685322488541652,0.4613842501760555,0.06425294934177217
210,0.2276462533209233,0.2,0.01284072138458149,9.692233421742266,0.01605490600161875,0.2949258568728103,0.001279340901859429,9.789409559619754,0.2105904403802282,0.001446532983903871,22.51537462329878,3.355661302187174,0.6647738150418921,0.3166403150030966,0.6819131520129668,0.471238397719928,0.06563150471722046
220,0.2316416982073368,0.2,0.0120226602232735,9.696885626305818,0.01605591895655838,0.2910917134701488,0.001262094731645305,9.789396054703856,0.2106039452961296,0.001367077013262618,24.0576842799513,3.311132916301969,0.7012089096211531,0.3046956341231827,0.6939372888635212,0.4800642248405441,0.06686595246191324
230,0.2352508875653347,0.2,0.01130419565222095,9.701306446620457,0.01605681351132686,0.2873893577264463,0.001245557880120611,9.789384169241504,0.2106158307584829,0.001296133208893212,25.59623557007009,3.268525787882993,0.7367431571874278,0.293903860674987,0.704800006116086,0.4880141993012391,0.06797769568585824
240,0.2385269992807314,0.2,0.0106692634724381,9.705513384725046,0.01605760983866183,0.2838173518017497,0.001229687303503933,9.789373609365471,0.2106263906345162,0.001232451225991207,27.1303867760962,3.227659711014752,0.7713997588272217,0.2841065089455258,0.7146610398284489,0.4952120174522393,0.06898409093771563
250,0.2415138633141521,0.2,0.01010374659818445,9.709525068930468,0.01605832441724758,0.2803711844709192,0.001214438394863255,9.789364152265037,0.2106358477349487,0.001174999238618602,28.65959465048211,3.188384685327985,0.8052026014219349,0.2751729096146069,0.7236520911467367,0.5017591363525279,0.06989937007170738
260,0.2442479687281952,0.2,0.009597081145658267,9.713357557529292,0.01605896941518293,0.2770453613245519,0.001199768957560656,9.789355631290848,0.21064436870914,0.001122923290525271,30.18339844936528,3.150573323793527,0.8381757990396962,0.2669942531141741,0.7318828235952588,0.5077395727846274,0.07073531464201421
270,0.2467599144948391,0.2,0.009140674900973811,9.717025675937622,0.01605955472072604,0.2738336491608586,0.001185639101871331,9.789347910013953,0.2106520899860347,0.001075513513665782,31.70140464850578,3.114116488008866,0.8703434927407848,0.2594792690111745,0.7394452174751148,0.5132234826800121,0.07150175997654545
280,0.2490755759206823,0.2,0.008727456378498111,9.720542768964423,0.0160600883179597,0.2707297746567648,0.001172012208038658,9.789340879994354,0.2106591200056375,0.001032175916707003,33.21327537053549,3.078919370840246,0.9017296030456805,0.2525507607499288,0.7464170633333188,0.5182699589212519,0.07220698843336161
290,0.2512169150106104,0.2,0.00835163594009629,9.723920466856816,0.01606057681599822,0.2677278972025076,0.001158855687527017,9.789334452185793,0.2106655478141987,0.0009924130887128378,34.71872040626273,3.044898763932724,0.9323576671262278,0.2461431839477398,0.7528644029635017,0.5229289403710695,0.07285799753096683
300,0.2532027903788566,0.2,0.00800832499021477,9.727169539652916,0.01606102590471708,0.2648221353560326,0.001146139144314765,9.789328550780905,0.2106714492190844,0.0009558032320468619,36.21748866877628,3.011981179849136,0.9622507991409375,0.2402002534887423,0.7588439432791648,0.5272431665635718,0.0734607747120498
310,0.2550495780893027,0.2,0.00769384999700773,9.730299304968398,0.01606143981562765,0.2620068450340286,0.001133834248718947,9.789323111916781,0.2106768880832091,0.0009219820633124946,37.70936050229874,2.980100839595377,0.9914316003706172,0.2346731192475294,0.7644048986891122,0.5312498347915069,0.07402053161484153
320,0.2567711662161968,0.2,0.007404525949736521,9.733317878321099,0.01606182249994571,0.2592775957288322,0.001121917984836226,9.789318089560387,0.210681910439604,0.0008906470353255456,39.19414885801604,2.949198784747718,1.019921946641979,0.2295202451023668,0.7695891078622792,0.5349800787459291,0.07454162721216263
330,0.2583795341532872,0.2,0.00713748161262008,9.73623256904988,0.0160621774445881,0.2566299493372577,0.001110368701769825,9.789313436276821,0.210686563723171,0.0008615413680688352,40.67169396142653,2.919222661223362,1.047742921738384,0.2247059009997921,0.7744325576321239,0.5384607986948935,0.07502782757028024
340,0.2598856981691626,0.2,0.006890352811383603,9.739050096551061,0.01606250765532028,0.2540595506374981,0.001099165803698418,9.789309109984471,0.210690890015523,0.0008344351512084429,42.14185265815934,2.890122782042579,1.074915620831123,0.2201971193141152,0.7789684455346731,0.5417163079252431,0.0754825333763904
350,0.2612988533025597,0.2,0.00666101535125666,9.741776188141991,0.01606281539397277,0.2515627965066714,0.001088291433785261,9.789305080680739,0.2106949193192556,0.0008091293007587335,43.60450326601012,2.861855809987361,1.101459624635674,0.2159665225625743,0.7832243481366752,0.5447677816178766,0.07590871367569843
360,0.262627413911051,0.2,0.006447544246569427,9.744416581029805,0.01606310309113293,0.2491358747235139,0.001077728259697565,9.789301316552004,0.2106986834479909,0.0007854507042713837,45.05953851691756,2.834380660529976,1.127394646308558,0.2119889098208606,0.7872256394748934,0.5476336045365927,0.07630893840026862
370,0.2638787141400357,0.2,0.00624842296672292,9.746976020725738,0.01606337248668427,0.2467755563074088,0.001067460913745057,9.789297793527847,0.210702206472149,0.0007632461154222919,46.50686653158839,2.807660107873943,1.152739288351154,0.2082424134453897,0.7909943404392245,0.550330343680851,0.07668552773919318
380,0.2650590880196557,0.2,0.006062246001209091,9.749458854708127,0.01606362530584754,0.244478899290484,0.001057475775277167,9.789294489867974,0.2107055101320219,0.0007423872376631586,47.94641048215318,2.781660111020384,1.177511555623574,0.2047080417089056,0.7945495710534888,0.552871893022254,0.07704042444817873
390,0.2661744035484688,0.2,0.00588784628602018,9.75186903795607,0.01606386298075095,0.2422431157577115,0.001047759803632345,9.78929138545614,0.2107086145438569,0.0007227554783196392,49.3781025202163,2.756348613890506,1.201728833821785,0.2013683232728579,0.7979089212488922,0.5552713041208241,0.07737545444328703
400,0.2672299277399109,0.2,0.005724178725151612,9.754210265937571,0.01606408675411011,0.2400655553371097,0.001038300722254064,9.789288463277941,0.2107115367220569,0.0007042432338979373,50.80188383943766,2.731695524347576,1.225408111932913,0.1982074923390484,0.8010882644271188,0.5575403897395941,0.07769227170271513
410,0.2682302767568666,0.2,0.005570071839409435,9.756486474251512,0.01606429807147455,0.2379434539088096,0.001029086666195555,9.7892857064731,0.2107142935268985,0.0006867575448361751,52.21770567619682,2.707673529145438,1.248565678296265,0.1952117480159881,0.8041014944392334,0.559689350592712,0.07799230302950047
420,0.269179582960245,0.2,0.005424934444793639,9.758700393366682,0.01606449763115231,0.2358746721880784,0.001020107455174791,9.789283103266763,0.210716896733233,0.0006702165483386397,53.6255282404515,2.684256852990801,1.27121711033027,0.192368742963758,0.8069610404879569,0.5617272788901199,0.07827681975554807
430,0.270081623345627,0.2,0.005288189202393778,9.760854299916485,0.01606468613380279,0.2338575108805829,0.001011354464706826,9.78928064372994,0.2107193562700574,0.0006545469383388202,55.02531873099376,2.661420886224557,1.293377417420479,0.1896671689898419,0.8096782840718716,0.5636624332238543,0.07854697629173776
440,0.2709397904946175,0.2,0.005158770707079926,9.762951258993612,0.0160648648826524,0.2318899702988002,0.00100281890059376,9.789278314952027,0.2107216850479695,0.0006396826522086822,56.41705020670226,2.639143001734458,1.315061107980211,0.1870968989135514,0.8122634184342905,0.5655023236491162,0.07880382310973003
450,0.2717571868510896,0.2,0.005036233931806099,9.764994015298939,0.01606503462395515,0.229969750768782,0.0009944911381998029,9.789276104066486,0.2107238959335084,0.0006255638288363691,57.80070182972598,2.617401930735607,1.336282466682387,0.184648639324439,0.814725796846772,0.5672537330187047,0.07904830836422409
460,0.2725366307765742,0.2,0.004920203467148717,9.766984915651305,0.01606519581784237,0.2280948808810276,0.0009863625352800108,9.789274002997512,0.2107259970024842,0.0006121357752760595,59.17625821101074,2.596177693761013,1.357055033491952,0.182313970668776,0.8170738935559937,0.5689228564088759,0.07928129821926896
470,0.2732806618262298,0.2,0.004809866847395472,9.768926066659686,0.01606534926313133,0.2262640664923597,0.0009784267184408852,9.789272006398296,0.2107279936017001,0.0005993495170248208,60.54370868477375,2.575451121797452,1.377391687088199,0.1800853020959912,0.8193153483870296,0.5705152906380393,0.07950357536269415
480,0.2739916046615775,0.2,0.004705048314012699,9.770819223162317,0.01606549538046802,0.2244757285231011,0.0009706765294394505,9.789270105537874,0.2107298944621216,0.0005871607392279385,61.90304706400197,2.555204164738825,1.397305101670492,0.1779556714614027,0.8214571677994149,0.5720361253582791,0.07971585131398345
490,0.2746715972860229,0.2,0.004605497875717874,9.772666269836867,0.01606563452900657,0.2227282322868194,0.0009631047941380301,9.789268293357116,0.2107317066428783,0.0005755289923999636,63.25427111657315,2.535419846379143,1.416807504858701,0.175918688318375,0.8235057826892705,0.573490016996959,0.0799187767342121
