Time,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,T315,p_473S_Akt,p_mTOR
230,0.18035351367197,0.2421227433212115,0.1,0.009475018373366102,9.709821979502237,0.007944319731235818,0.2807030021208798,0.0006047178981029599,9.894673904457649,0.105326095542356,0.0005845201420008961,29.06843375451158,3.177817780448303,0.8141988694127735,0.2733243698751759,0.7260911099827752,0.6,0.3744598327352172,0.0521632684019845
240,0.182580580256217,0.2450551620552505,0.1,0.008963934306164578,9.713976649268755,0.007944621131491436,0.2770594164217154,0.0005967294874702003,9.894669828586938,0.1053301714130687,0.0005562908280516466,30.73670468175761,3.136842197925223,0.8500563508783993,0.2645546947076414,0.7348890144642607,0.6,0.3793534792255578,0.05284750133467896
250,0.1846106259204598,0.2477300513088413,0.1,0.008507567528067334,9.71794399757878,0.007944892845669205,0.2735484348900853,0.0005890567105379926,9.894666157670613,0.1053338423293921,0.0005307992046524353,32.39782080678204,3.097459906555733,0.8849567552870221,0.2565541534384473,0.7429150473568844,0.6,0.3838042037986041,0.05346971517964938
260,0.1864684777195739,0.2501799813993331,0.1,0.008097039494606505,9.721739523011701,0.007945139578778994,0.2701634374910966,0.0005816782713953682,9.894662832719327,0.1053371672806807,0.0005076741153669592,34.05145355101772,3.05954677770266,0.9189334583499935,0.2492253518092953,0.7502669740753215,0.6,0.3878686351000381,0.05403784708410314
270,0.188174995794211,0.2524317177143324,0.1,0.007726388203960167,9.725375317423632,0.007945364292449634,0.2668982943696538,0.0005745749263182751,9.894659808331062,0.1053401916689444,0.0004866082610252819,35.69733040321942,3.022998141485866,0.9520177296384991,0.2424887404145897,0.7570246513243682,0.6,0.3915944509814954,0.05455857896365475
280,0.1897481346947502,0.2545087697327614,0.1,0.007390066913147875,9.728864424087329,0.007945570223605286,0.2637455089976583,0.0005677273957622788,9.894657038086658,0.1053429619133491,0.0004673379568129948,37.33521347196412,2.987719740065341,0.9842410789513303,0.2362740554057866,0.7632586066373839,0.6,0.395022727254517,0.05503766904922995
290,0.1912028485366238,0.2564304983782441,0.1,0.007083061372883144,9.732218083521683,0.00794575965329033,0.2606988551035685,0.0005611192104339404,9.894654494294127,0.1053455057058782,0.0004496433041101042,38.96490337796287,2.953630235164795,1.015633308526853,0.2305235180013417,0.7690268386945317,0.6,0.3981878090069602,0.05547993260685513
300,0.1925519930957297,0.2582136639162241,0.1,0.006802256744916022,9.735445485632683,0.007945934255961549,0.2577522576198638,0.0005547351046892707,9.89465215001117,0.1053478499888356,0.0004333393381556533,40.5862313643294,2.920656920399478,1.046223210038308,0.2251871231569131,0.7743795375049149,0.6,0.4011187129835222,0.05588943361427575
310,0.1938066025772467,0.259872665545148,0.1,0.006544108937613402,9.738555528067947,0.007946095872772516,0.254900362991599,0.0005485618311775552,9.894649984043639,0.1053500159563687,0.0004182687546602515,42.19905312272604,2.888734433284683,1.076038522914754,0.2202218810162862,0.7793598502290373,0.6,0.4038404265562521,0.05626967248543916
320,0.1949762376918918,0.2614199832396378,0.1,0.006306337491850626,9.741555810961922,0.007946245787524314,0.2521378515432147,0.0005425867885224664,9.894647975191369,0.1053520248086407,0.0004042971672331947,43.80324685289387,2.857804134433445,1.105105954959228,0.2155905277182008,0.7840051751145498,0.6,0.4063744848996592,0.05662366496940533
330,0.1960692131009023,0.2628664772690328,0.1,0.006086456916315643,9.744453320283563,0.007946385135919311,0.2494602227974116,0.0005367990269729964,9.894646109446148,0.1053538905538598,0.0003913087689206294,45.3987090540915,2.827812554374001,1.133451056496667,0.2112606326893424,0.7883480585417206,0.6,0.4087395763981884,0.0569540278055032
340,0.1970927910357497,0.2642216472533606,0.1,0.005882327207504515,9.747255055247031,0.007946515294472677,0.2468626175427112,0.0005311878937583045,9.894644369070633,0.1053556309293738,0.0003792035885748287,46.98535219044312,2.798711410136554,1.161098604195041,0.2072038197622848,0.792416976649124,0.6,0.4109519875843741,0.05726304112765893
350,0.1980533457215717,0.2654938313666811,0.1,0.005692833236223603,9.7499659823473,0.007946636734276324,0.2443411844134425,0.0005257440861675581,9.894642744177069,0.1053572558229344,0.0003678945281066494,48.56310393539084,2.770456099483944,1.188072156272661,0.2033951842499726,0.7962369212219047,0.6,0.4130259752867442,0.05755270055536479
360,0.1989564870591248,0.266690377986765,0.1,0.005516040422791777,9.752591507323784,0.007946750536325497,0.2418924522504052,0.0005204595632192204,9.894641223848289,0.1053587761517137,0.0003573059031159422,50.13190330346243,2.743005533296719,1.21439432447927,0.1998127695833977,0.7998299245134702,0.6,0.4149740645449689,0.05782475911729356
370,0.1998071843218143,0.2678178000677458,0.1,0.005350921751446976,9.755136339869738,0.007946857337308677,0.2395127383757392,0.0005153261406641781,9.894639797566272,0.1053602024337311,0.0003473712077217609,51.69170075440102,2.716322121365339,1.240086929580272,0.19643711545571,0.8032155133365524,0.6,0.4168073170990575,0.05808076473957738
